Stname,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,CENSUS2010POP
Georgia,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0.012558711978499485,0,0,0,0,0,0,79626
Georgia,13,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55186
Georgia,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25011
Georgia,13,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15994
Georgia,13,135,0,0,0,0,0,0,0,0,0.0037252226130946543,0.0037252226130946543,0.0012417408710315514,0.0012417408710315514,0.002483481742063103,0.002483481742063103,0.0012417408710315514,0.0012417408710315514,0,0,0.002483481742063103,805321
Georgia,13,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43041
Georgia,13,139,0,0,0,0,0,0,0.011130651588343981,0,0.011130651588343981,0.011130651588343981,0,0,0.011130651588343981,0,0,0,0,0,0.005565325794171991,179684
Georgia,13,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9429
Georgia,13,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28780
Georgia,13,145,0,0,0,0,0,0,0,0,0,0.031226580064951288,0,0,0.031226580064951288,0,0,0,0,0.031226580064951288,0,32024
Georgia,13,147,0,0,0,0,0.1189862372585571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25213
Georgia,13,149,0,0,0,0,0,0,0,0,0.08450228156160215,0,0,0.08450228156160215,0,0,0,0,0,0,0,11834
Georgia,13,151,0,0,0,0.004903835780347388,0,0,0,0,0.009807671560694776,0.029423014682084327,0.009807671560694776,0,0.004903835780347388,0.004903835780347388,0,0,0,0,0,203922
Georgia,13,153,0,0,0,0,0,0,0,0,0.007147962830593281,0.014295925661186561,0,0.028591851322373123,0.007147962830593281,0,0,0,0,0,0,139900
Georgia,13,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9538
Georgia,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60485
Georgia,13,159,0,0,0,0,0,0,0,0,0,0,0.07194244604316546,0,0,0,0,0,0,0,0,13900
Georgia,13,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15068
Georgia,13,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16930
Georgia,13,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8340
Georgia,13,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9980
Georgia,13,169,0,0,0,0,0,0,0,0.034880881788691614,0,0,0,0,0.034880881788691614,0,0,0,0,0,0,28669
Georgia,13,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18317
Georgia,13,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10078
Georgia,13,175,0,0,0,0,0,0,0,0,0.020646653177519923,0.04129330635503985,0,0,0,0,0,0,0,0,0.04129330635503985,48434
Georgia,13,177,0,0,0,0,0,0,0,0,0,0,0,0,0.03533818644427168,0,0,0,0,0,0,28298
Georgia,13,179,0,0,0,0,0,0,0,0,0,0,0,0,0.01575969615305817,0,0,0,0,0,0,63453
Georgia,13,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996
Georgia,13,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14464
Georgia,13,185,0,0,0,0,0,0,0,0,0,0.009154742614411395,0.009154742614411395,0,0,0,0,0,0,0,0,109233
Georgia,13,187,0,0,0,0,0.03337115397450444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29966
Georgia,13,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21875
Georgia,13,191,0,0,0,0,0,0,0,0,0,0,0,0,0.06976906439684644,0,0,0,0,0,0,14333
Georgia,13,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14740
Georgia,13,195,0,0,0,0,0,0,0,0,0,0,0,0,0.03556187766714083,0,0,0,0,0,0,28120
Georgia,13,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742
Georgia,13,199,0,0,0,0,0,0.045471080392870136,0,0,0,0,0,0.045471080392870136,0,0,0,0,0,0,0,21992
Georgia,13,201,0,0,0,0,0,0,0,0,0,0,0,0.16326530612244897,0,0,0,0,0,0,0,6125
Georgia,13,205,0,0,0,0,0,0,0,0,0,0.042556813345816666,0,0,0,0,0,0,0,0,0,23498
Georgia,13,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26424
Georgia,13,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9123
Georgia,13,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17868
Georgia,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39628
Georgia,13,215,0,0,0,0,0,0,0,0,0,0,0.005266345419596071,0,0,0,0,0,0,0,0.005266345419596071,189885
Georgia,13,217,0,0,0,0,0.010004201764741191,0,0,0,0.020008403529482383,0,0,0.020008403529482383,0,0,0,0,0,0.010004201764741191,0.010004201764741191,99958
Georgia,13,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32808
Georgia,13,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899
Georgia,13,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007026221859981451,0,0,0.007026221859981451,142324
Georgia,13,225,0,0,0,0,0,0,0,0,0,0,0,0.03610760064993681,0,0,0,0,0,0,0,27695
Georgia,13,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03397777853283952,0,0,0,0,0.03397777853283952,29431
Georgia,13,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18758
Georgia,13,231,0,0,0,0,0,0,0,0,0.0559628406737926,0,0,0,0,0,0,0,0,0,0,17869
Georgia,13,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41475
Georgia,13,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12010
Georgia,13,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21218
Georgia,13,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513
Georgia,13,241,0,0,0,0,0,0,0,0,0,0.061440157286802646,0,0,0,0,0,0,0,0,0,16276
Georgia,13,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7719
Georgia,13,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200549
Georgia,13,247,0,0,0,0.011735023176670774,0,0,0.011735023176670774,0.011735023176670774,0,0,0,0.011735023176670774,0.011735023176670774,0,0,0,0,0,0,85215
Georgia,13,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010
Georgia,13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14593
Georgia,13,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8729
Georgia,13,255,0,0,0,0,0,0,0.015607198039735926,0,0,0,0,0,0.015607198039735926,0,0,0,0,0,0.015607198039735926,64073
Georgia,13,257,0,0,0,0,0,0.038204393505253106,0,0,0,0,0,0,0,0,0,0,0,0,0,26175
Georgia,13,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058
Georgia,13,261,0,0,0,0,0,0,0,0,0,0,0,0.06094030896736646,0,0,0,0,0,0,0.03047015448368323,32819
Georgia,13,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6865
Georgia,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717
Georgia,13,267,0,0,0,0,0,0,0,0,0,0.03918495297805643,0,0,0,0,0,0,0,0,0,25520
Georgia,13,269,0,0,0,0,0,0,0,0,0,0,0,0.11228385358185493,0,0,0,0,0,0,0,8906
Georgia,13,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
Georgia,13,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9315
Georgia,13,275,0,0,0,0,0,0,0,0,0,0.022361359570661897,0,0,0,0,0,0,0,0,0,44720
Georgia,13,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40118
Georgia,13,279,0,0,0,0,0,0,0,0,0,0,0,0.03673364434485545,0,0,0,0,0,0,0,27223
Georgia,13,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471
Georgia,13,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885
Georgia,13,285,0,0,0,0,0,0,0,0,0.014915577829485114,0.014915577829485114,0,0,0,0,0,0.014915577829485114,0,0,0,67044
Georgia,13,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930
Georgia,13,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9023
Georgia,13,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21356
Georgia,13,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03682834309284425,0,0.03682834309284425,0,0,0,27153
Georgia,13,295,0,0,0,0,0,0,0,0,0.01454418523474315,0.01454418523474315,0,0,0,0,0,0,0.01454418523474315,0,0.01454418523474315,68756
Georgia,13,297,0,0,0,0,0,0,0,0,0,0,0,0.011937732785789322,0.011937732785789322,0,0,0,0,0,0,83768
Georgia,13,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36312
Georgia,13,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834
Georgia,13,303,0,0,0,0,0,0,0,0.04719875395289565,0,0,0,0,0,0,0,0,0,0,0,21187
Georgia,13,305,0,0,0,0,0,0.0332236951393734,0,0,0,0,0,0,0,0,0,0,0,0,0,30099
Georgia,13,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799
Georgia,13,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421
Georgia,13,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27144
Georgia,13,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974668369087418,0.00974668369087418,0,0,102599
Georgia,13,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10804970286331714,0,0,0,0,9255
Georgia,13,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10593
Georgia,13,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9563
Georgia,13,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21679
Georgia,13,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185079
Hawaii,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953207
Hawaii,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Hawaii,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67091
Hawaii,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154834
Hawaii,15,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,16,1,0,0,0.0050972946108852725,0,0,0,0.0050972946108852725,0,0.007645941916327909,0.017840531138098453,0.0050972946108852725,0.0025486473054426363,0,0.007645941916327909,0.0025486473054426363,0.0050972946108852725,0.010194589221770545,0.007645941916327909,0,392365
Idaho,16,3,0,0.25150905432595577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976
Idaho,16,5,0,0,0,0,0,0.01207160878330255,0,0,0,0.01207160878330255,0.01207160878330255,0,0.01207160878330255,0,0,0,0,0.01207160878330255,0,82839
Idaho,16,7,0,0,0,0,0,0,0,0.1670564650851988,0,0,0,0,0,0,0,0,0,0,0,5986
Idaho,16,9,0,0,0,0,0,0,0,0.10770059235325795,0,0,0,0,0.10770059235325795,0,0,0,0,0,0,9285
Idaho,16,11,0,0,0,0,0,0,0,0,0.021926458657662202,0,0.021926458657662202,0,0,0,0,0,0.043852917315324404,0,0,45607
Idaho,16,13,0,0.09356287425149701,0.046781437125748504,0,0,0,0.046781437125748504,0,0.046781437125748504,0,0,0,0,0.09356287425149701,0,0.09356287425149701,0.1403443113772455,0.09356287425149701,0.09356287425149701,21376
Idaho,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14228799089356858,0,0,0,0,0,7028
Idaho,16,17,0,0,0.024463634806859605,0.024463634806859605,0,0,0.024463634806859605,0.024463634806859605,0,0.024463634806859605,0,0,0,0,0,0,0.04892726961371921,0,0.024463634806859605,40877
Idaho,16,19,0,0,0,0,0,0,0.009593798568605252,0,0.009593798568605252,0.03837519427442101,0.009593798568605252,0.009593798568605252,0.019187597137210504,0.019187597137210504,0.009593798568605252,0,0,0.02878139570581576,0,104234
Idaho,16,21,0.09114108640174991,0,0,0.09114108640174991,0,0,0,0,0,0,0,0,0,0.09114108640174991,0.09114108640174991,0,0.09114108640174991,0,0,10972
Idaho,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891
Idaho,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117
Idaho,16,27,0,0.00529316176431668,0,0.00529316176431668,0.01058632352863336,0.00529316176431668,0.00529316176431668,0.02117264705726672,0,0.00529316176431668,0.00529316176431668,0,0,0.00529316176431668,0,0,0,0.00529316176431668,0.02117264705726672,188923
Idaho,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6963
Idaho,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043569187870338096,0,0,0,0,22952
Idaho,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982
Idaho,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761
Idaho,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368
Idaho,16,39,0,0,0,0,0,0,0,0,0,0,0,0.03698498409645684,0,0,0,0,0,0,0,27038
Idaho,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786
Idaho,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13242
Idaho,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16719
Idaho,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06466632177961718,0,15464
Idaho,16,49,0,0,0,0,0.061474150119874595,0,0,0,0.061474150119874595,0,0,0,0,0.061474150119874595,0,0,0,0,0,16267
Idaho,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07651109410864575,0.03825554705432287,0,0,0,0,26140
Idaho,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22374
Idaho,16,55,0,0,0,0,0.014441058818432568,0,0,0.014441058818432568,0.007220529409216284,0.007220529409216284,0,0.007220529409216284,0.007220529409216284,0.014441058818432568,0.014441058818432568,0,0.007220529409216284,0.021661588227648854,0,138494
Idaho,16,57,0,0.026849962410052625,0,0,0,0,0,0,0,0,0.08054988723015788,0,0,0.026849962410052625,0.026849962410052625,0.05369992482010525,0.05369992482010525,0,0,37244
Idaho,16,59,0.12600806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7936
Idaho,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821
Idaho,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208
Idaho,16,65,0,0,0,0,0.026641091219096334,0,0,0,0,0,0,0,0,0.026641091219096334,0,0,0,0,0.026641091219096334,37536
Idaho,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049828093078877866,0.049828093078877866,0,20069
Idaho,16,69,0.025467974022666498,0,0,0,0,0,0,0,0,0.025467974022666498,0,0,0,0,0.025467974022666498,0,0.025467974022666498,0,0,39265
Idaho,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286
Idaho,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11526
Idaho,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22623
Idaho,16,77,0,0,0,0,0,0,0,0,0.1279263144428809,0,0,0,0,0,0,0,0,0,0,7817
Idaho,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12765
Idaho,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09832841691248771,0,0,0,0,0.09832841691248771,10170
Idaho,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012948336138806164,0,0.03884500841641849,0,0.051793344555224656,0,77230
Idaho,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9862
Idaho,16,87,0.09805844283192783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09805844283192783,0,10198
Idaho,16,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,17,1,0.014902463377196251,0,0,0,0,0,0,0.029804926754392502,0,0,0.014902463377196251,0,0,0,0.04470739013158875,0.014902463377196251,0.014902463377196251,0,0.029804926754392502,67103
Illinois,17,3,0,0,0,0,0,0,0,0,0,0.12138868657441126,0,0,0,0,0,0,0,0,0,8238
Illinois,17,5,0,0,0,0,0,0,0,0,0.05628095452498874,0,0,0,0,0,0,0,0,0,0,17768
Illinois,17,7,0,0.036924213052709313,0.018462106526354657,0.018462106526354657,0,0,0,0,0,0,0,0.036924213052709313,0,0.055386319579063974,0.018462106526354657,0.036924213052709313,0.018462106526354657,0.09231053263177329,0.018462106526354657,54165
Illinois,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14415453366008363,0,6937
Illinois,17,11,0,0,0.05717879810166391,0,0,0,0,0,0,0.028589399050831955,0.028589399050831955,0.05717879810166391,0.028589399050831955,0.05717879810166391,0,0.028589399050831955,0.028589399050831955,0,0,34978
Illinois,17,13,0,0,0,0,0,0,0.19650225977598743,0,0,0,0,0,0,0,0,0,0,0,0,5089
Illinois,17,15,0,0,0,0,0.06498992656138299,0.06498992656138299,0,0.3899395593682979,0.19496977968414894,0.25995970624553194,0.12997985312276597,0,0.19496977968414894,0.3899395593682979,0.19496977968414894,0.06498992656138299,0.3899395593682979,0.19496977968414894,0.19496977968414894,15387
Illinois,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07330303474563847,0.07330303474563847,0,0.07330303474563847,0,13642
Illinois,17,19,0,0,0,0,0.00994624056972066,0.00994624056972066,0,0.01491936085458099,0.00497312028486033,0.00497312028486033,0,0,0.00994624056972066,0.02486560142430165,0.03481184199402231,0.01989248113944132,0.02983872170916198,0.01989248113944132,0.00994624056972066,201081
Illinois,17,21,0,0,0,0,0,0,0,0,0,0,0.028735632183908046,0,0,0,0,0.028735632183908046,0,0.028735632183908046,0,34800
Illinois,17,23,0,0,0,0,0,0,0,0,0.061218243036424855,0.061218243036424855,0,0,0.12243648607284971,0.061218243036424855,0,0.12243648607284971,0.24487297214569942,0.18365472910927455,0.061218243036424855,16335
Illinois,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07238508867173361,0,0,0,0,0,13815
Illinois,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07944494465335522,0.026481648217785075,0,37762
Illinois,17,29,0,0,0,0,0,0,0,0,0.018562174001819094,0,0,0,0.03712434800363819,0,0,0,0,0.018562174001819094,0.07424869600727638,53873
Illinois,17,31,9.625241232608392e-4,0.0013475337725651747,0.0013475337725651747,0.0030800771944346854,0.004427610966999861,0.008085202635391048,0.006737668862825875,0.005775144739565035,0.004042601317695524,0.005582639914912867,0.008277707460043218,0.012127803953086574,0.010202755706564896,0.015015376322869091,0.009240231583304058,0.014052852199608253,0.012897823251695245,0.014822871498216926,0.010972775005173567,5194675
Illinois,17,33,0,0,0,0,0,0,0,0,0,0,0.050461724781753044,0,0.050461724781753044,0,0.050461724781753044,0,0,0.050461724781753044,0,19817
Illinois,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09051412020275162,0,0,0,11048
Illinois,17,37,0.009509319132750094,0.009509319132750094,0.009509319132750094,0,0.009509319132750094,0.028527957398250287,0.009509319132750094,0.03803727653100038,0.009509319132750094,0,0.009509319132750094,0.01901863826550019,0.01901863826550019,0.009509319132750094,0.01901863826550019,0.01901863826550019,0.009509319132750094,0,0.01901863826550019,105160
Illinois,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0.06038282712396594,0,0.06038282712396594,0,0,0,0.06038282712396594,16561
Illinois,17,41,0,0,0,0,0,0,0,0,0,0,0.05005005005005005,0,0,0,0,0,0,0,0,19980
Illinois,17,43,0.0021812058578464517,0.0021812058578464517,0.0054530146446161295,0.006543617573539356,0.009815426360309035,0.013087235147078711,0.010906029289232259,0.017449646862771614,0.01854024979169484,0.01963085272061807,0.020721455649541292,0.03489929372554323,0.029446279080927097,0.04253351422800581,0.02399326443631097,0.032718087867696775,0.03708049958338968,0.03926170544123614,0.029446279080927097,916924
Illinois,17,45,0,0,0,0,0,0,0,0,0,0,0.053832902670111975,0,0,0.10766580534022395,0,0.053832902670111975,0.053832902670111975,0,0.053832902670111975,18576
Illinois,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148787382829936,0,0,0,0,0,6721
Illinois,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34242
Illinois,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22140
Illinois,17,53,0,0,0,0,0,0,0,0,0,0.14203536680633477,0,0,0,0,0,0,0,0,0,14081
Illinois,17,55,0,0,0.025277419680998964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025277419680998964,0,39561
Illinois,17,57,0,0,0,0,0,0.0269767190914241,0,0.0269767190914241,0.0269767190914241,0,0,0.0269767190914241,0.13488359545712053,0.1079068763656964,0.1079068763656964,0.1618603145485446,0,0,0.0539534381828482,37069
Illinois,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589
Illinois,17,61,0,0,0,0,0,0,0,0,0,0,0.07201497911565606,0,0,0,0.07201497911565606,0.07201497911565606,0,0,0,13886
Illinois,17,63,0.03994966342408565,0.03994966342408565,0.03994966342408565,0.03994966342408565,0,0,0,0,0.05992449513612848,0.03994966342408565,0,0.03994966342408565,0.019974831712042826,0.019974831712042826,0,0.11984899027225696,0.019974831712042826,0,0,50063
Illinois,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11824524062906468,0,0,0,0,0,8457
Illinois,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052345058626465664,0,19104
Illinois,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23148148148148148,0.23148148148148148,0,0,0,0,4320
Illinois,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0.27281407720638384,0,0.27281407720638384,0,0,0,0,7331
Illinois,17,73,0,0,0.019807471378203857,0.019807471378203857,0.019807471378203857,0,0,0,0.039614942756407714,0,0.019807471378203857,0,0.019807471378203857,0,0,0,0,0,0,50486
Illinois,17,75,0,0,0,0,0,0.03364963994885255,0,0,0.03364963994885255,0,0.03364963994885255,0,0.03364963994885255,0,0,0,0,0.03364963994885255,0,29718
Illinois,17,77,0.016606330333122987,0,0,0,0,0,0,0,0,0,0,0,0,0.04981899099936896,0,0,0,0,0,60218
Illinois,17,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9698
Illinois,17,81,0,0,0,0,0.02575527339222706,0,0,0,0,0,0,0,0,0,0,0.02575527339222706,0,0.02575527339222706,0.02575527339222706,38827
Illinois,17,83,0,0,0,0,0,0,0,0.04350663476180117,0.04350663476180117,0,0,0,0,0,0,0,0,0,0,22985
Illinois,17,85,0,0,0.044095599259193936,0.3527647940735515,0.22047799629596967,0.6614339888879089,0.9260075844430725,0.3968603933327454,0.30866919481435756,0.044095599259193936,0,0,0.17638239703677575,0.6173383896287151,0.3527647940735515,0.6173383896287151,0.26457359555516363,0.30866919481435756,0.22047799629596967,22678
Illinois,17,87,0,0,0,0,0,0,0,0,0,0.07947862025115245,0,0,0,0.07947862025115245,0,0,0,0,0,12582
Illinois,17,89,0.007762935476421054,0,0,0.0019407338691052635,0.013585137083736844,0.009703669345526317,0.003881467738210527,0.011644403214631581,0.009703669345526317,0.023288806429263162,0.013585137083736844,0.01746660482194737,0.007762935476421054,0.03493320964389474,0.009703669345526317,0.013585137083736844,0.013585137083736844,0.01746660482194737,0.0213480725601579,515269
Illinois,17,91,0,0,0.008814533402674329,0,0.008814533402674329,0,0,0.008814533402674329,0,0,0,0,0.017629066805348658,0.017629066805348658,0.017629066805348658,0.017629066805348658,0.008814533402674329,0,0.04407266701337165,113449
Illinois,17,93,0,0,0,0,0,0,0.008715660298424209,0,0,0,0.008715660298424209,0,0,0.017431320596848418,0.026146980895272627,0.017431320596848418,0,0.017431320596848418,0.034862641193696836,114736
Illinois,17,95,0,0.018896804550350536,0,0,0,0,0,0,0,0,0,0.018896804550350536,0.018896804550350536,0.09448402275175269,0.07558721820140214,0.03779360910070107,0.03779360910070107,0.018896804550350536,0.03779360910070107,52919
Illinois,17,97,0.0014215408934668823,0.0014215408934668823,0.005686163573867529,0.007107704467334412,0.008529245360801295,0.004264622680400647,0.005686163573867529,0.011372327147735058,0.007107704467334412,0.011372327147735058,0.008529245360801295,0.024166195188937,0.014215408934668824,0.051175472164807764,0.027009276975870765,0.04548930859094023,0.03127389965627141,0.04975393127134088,0.05544009484520841,703462
Illinois,17,99,0,0,0.01755556335802816,0,0,0.00877778167901408,0.01755556335802816,0.0438889083950704,0.00877778167901408,0.01755556335802816,0.02633334503704224,0.03511112671605632,0.02633334503704224,0.05266669007408448,0.02633334503704224,0.02633334503704224,0.01755556335802816,0.01755556335802816,0.03511112671605632,113924
Illinois,17,101,0,0,0,0,0,0,0.05940711697261332,0,0,0,0,0,0,0,0,0,0,0,0,16833
Illinois,17,103,0,0,0,0.05550775720906997,0.027753878604534984,0.027753878604534984,0.027753878604534984,0.05550775720906997,0,0,0.027753878604534984,0.027753878604534984,0,0.027753878604534984,0.08326163581360495,0,0.05550775720906997,0.027753878604534984,0.05550775720906997,36031
Illinois,17,105,0,0,0,0,0,0.025673940949935817,0,0,0,0,0,0,0.025673940949935817,0,0.025673940949935817,0,0,0,0.051347881899871634,38950
Illinois,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03299785513941594,0.03299785513941594,30305
Illinois,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0.0919906782779345,0,0,0,0,0,0.030663559425978166,32612
